z,H_z_kms_Mpc
70.59999999999978,23006.899
70.69999999999978,23055.115
70.79999999999978,23103.364
70.89999999999978,23151.646
70.99999999999979,23199.962
71.09999999999978,23248.312
71.19999999999978,23296.695
71.29999999999978,23345.112
71.39999999999978,23393.563
71.49999999999977,23442.046
71.59999999999978,23490.564
71.69999999999978,23539.114
71.79999999999978,23587.698
71.89999999999978,23636.316
71.99999999999977,23684.966
72.09999999999978,23733.651
72.19999999999978,23782.368
72.29999999999977,23831.119
72.39999999999978,23879.903
72.49999999999977,23928.72
72.59999999999978,23977.57
72.69999999999978,24026.454
72.79999999999977,24075.371
72.89999999999978,24124.321
72.99999999999977,24173.304
73.09999999999977,24222.32
73.19999999999978,24271.37
73.29999999999977,24320.452
73.39999999999978,24369.567
73.49999999999977,24418.716
73.59999999999977,24467.897
73.69999999999978,24517.112
73.79999999999977,24566.359
73.89999999999976,24615.639
73.99999999999977,24664.953
74.09999999999977,24714.299
74.19999999999976,24763.678
74.29999999999977,24813.089
74.39999999999976,24862.534
74.49999999999977,24912.011
74.59999999999977,24961.522
74.69999999999976,25011.065
74.79999999999977,25060.64
74.89999999999976,25110.249
74.99999999999976,25159.89
75.09999999999977,25209.564
75.19999999999976,25259.27
75.29999999999976,25309.009
75.39999999999976,25358.781
75.49999999999976,25408.585
75.59999999999977,25458.422
75.69999999999976,25508.291
75.79999999999976,25558.193
75.89999999999976,25608.127
75.99999999999976,25658.094
76.09999999999977,25708.093
76.19999999999976,25758.125
76.29999999999976,25808.189
76.39999999999976,25858.286
76.49999999999976,25908.415
76.59999999999975,25958.576
76.69999999999976,26008.769
76.79999999999976,26058.995
76.89999999999975,26109.254
76.99999999999976,26159.544
77.09999999999975,26209.867
77.19999999999976,26260.222
77.29999999999976,26310.609
77.39999999999975,26361.028
77.49999999999976,26411.48
77.59999999999975,26461.963
77.69999999999976,26512.479
77.79999999999976,26563.027
77.89999999999975,26613.607
77.99999999999976,26664.219
78.09999999999975,26714.863
78.19999999999975,26765.539
78.29999999999976,26816.247
78.39999999999975,26866.987
78.49999999999974,26917.759
78.59999999999975,26968.563
78.69999999999975,27019.399
78.79999999999976,27070.267
78.89999999999975,27121.167
78.99999999999974,27172.098
79.09999999999975,27223.061
79.19999999999975,27274.057
79.29999999999976,27325.084
79.39999999999975,27376.142
79.49999999999974,27427.233
79.59999999999975,27478.355
79.69999999999975,27529.509
79.79999999999974,27580.695
79.89999999999975,27631.912
79.99999999999974,27683.162
80.09999999999974,27734.442
80.19999999999975,27785.755
80.29999999999974,27837.099
80.39999999999975,27888.474
80.49999999999974,27939.881
80.59999999999974,27991.32
80.69999999999975,28042.79
80.79999999999974,28094.292
80.89999999999975,28145.825
80.99999999999974,28197.39
81.09999999999974,28248.986
81.19999999999975,28300.613
81.29999999999974,28352.272
81.39999999999974,28403.963
81.49999999999974,28455.684
81.59999999999974,28507.437
81.69999999999973,28559.222
81.79999999999974,28611.038
81.89999999999974,28662.885
81.99999999999974,28714.763
82.09999999999974,28766.672
82.19999999999973,28818.613
82.29999999999974,28870.585
82.39999999999974,28922.589
82.49999999999974,28974.623
82.59999999999974,29026.689
82.69999999999973,29078.785
82.79999999999974,29130.913
82.89999999999974,29183.072
82.99999999999973,29235.262
83.09999999999974,29287.484
83.19999999999973,29339.736
83.29999999999973,29392.019
83.39999999999974,29444.333
83.49999999999973,29496.679
83.59999999999974,29549.055
83.69999999999973,29601.462
83.79999999999973,29653.9
83.89999999999974,29706.369
83.99999999999973,29758.869
84.09999999999974,29811.4
84.19999999999973,29863.962
84.29999999999973,29916.555
84.39999999999974,29969.178
84.49999999999973,30021.833
84.59999999999972,30074.518
84.69999999999973,30127.234
84.79999999999973,30179.98
84.89999999999972,30232.758
84.99999999999973,30285.566
85.09999999999972,30338.404
85.19999999999973,30391.274
85.29999999999973,30444.174
85.39999999999972,30497.105
85.49999999999973,30550.067
85.59999999999972,30603.059
85.69999999999973,30656.081
85.79999999999973,30709.135
85.89999999999972,30762.219
85.99999999999973,30815.333
86.09999999999972,30868.478
86.19999999999972,30921.654
86.29999999999973,30974.86
86.39999999999972,31028.096
86.49999999999972,31081.363
86.59999999999972,31134.66
86.69999999999972,31187.988
86.79999999999973,31241.346
86.89999999999972,31294.735
86.99999999999972,31348.154
87.09999999999972,31401.603
87.19999999999972,31455.083
87.29999999999973,31508.593
87.39999999999972,31562.133
87.49999999999972,31615.704
87.59999999999972,31669.305
87.69999999999972,31722.936
87.79999999999971,31776.598
87.89999999999972,31830.289
87.99999999999972,31884.011
88.09999999999971,31937.763
88.19999999999972,31991.545
88.29999999999971,32045.358
88.39999999999972,32099.2
88.49999999999972,32153.073
88.59999999999971,32206.975
88.69999999999972,32260.908
88.79999999999971,32314.871
88.89999999999972,32368.864
88.99999999999972,32422.887
89.09999999999971,32476.94
89.19999999999972,32531.023
89.29999999999971,32585.136
89.39999999999971,32639.279
89.49999999999972,32693.452
89.59999999999971,32747.655
89.6999999999997,32801.887
89.79999999999971,32856.15
89.89999999999971,32910.443
89.99999999999972,32964.765
90.09999999999971,33019.117
90.1999999999997,33073.5
90.29999999999971,33127.911
90.39999999999971,33182.353
90.49999999999972,33236.825
90.59999999999971,33291.326
90.6999999999997,33345.857
90.79999999999971,33400.418
90.89999999999971,33455.009
90.9999999999997,33509.629
91.09999999999971,33564.279
91.1999999999997,33618.958
91.2999999999997,33673.668
91.39999999999971,33728.407
91.4999999999997,33783.175
91.59999999999971,33837.973
91.6999999999997,33892.801
91.7999999999997,33947.659
91.89999999999971,34002.545
91.9999999999997,34057.462
92.09999999999971,34112.408
92.1999999999997,34167.383
92.2999999999997,34222.389
92.39999999999971,34277.423
92.4999999999997,34332.487
92.5999999999997,34387.58
92.6999999999997,34442.703
92.7999999999997,34497.856
92.8999999999997,34553.037
92.9999999999997,34608.248
93.0999999999997,34663.489
93.1999999999997,34718.759
93.2999999999997,34774.058
93.3999999999997,34829.386
93.4999999999997,34884.744
93.5999999999997,34940.131
93.6999999999997,34995.548
93.7999999999997,35050.993
93.8999999999997,35106.468
93.9999999999997,35161.972
94.0999999999997,35217.506
94.19999999999969,35273.068
94.2999999999997,35328.66
94.3999999999997,35384.281
94.49999999999969,35439.931
94.5999999999997,35495.61
94.69999999999969,35551.319
94.7999999999997,35607.056
94.8999999999997,35662.823
94.99999999999969,35718.619
95.0999999999997,35774.443
95.19999999999969,35830.297
95.2999999999997,35886.18
95.3999999999997,35942.092
95.49999999999969,35998.033
95.5999999999997,36054.002
95.69999999999969,36110.001
95.79999999999968,36166.029
95.8999999999997,36222.086
95.99999999999969,36278.171
96.09999999999968,36334.286
96.19999999999969,36390.43
96.29999999999968,36446.602
96.3999999999997,36502.803
96.49999999999969,36559.033
96.59999999999968,36615.292
96.69999999999969,36671.58
96.79999999999968,36727.897
96.8999999999997,36784.242
96.99999999999969,36840.616
97.09999999999968,36897.019
97.19999999999969,36953.451
97.29999999999968,37009.911
97.39999999999968,37066.4
97.49999999999969,37122.918
97.59999999999968,37179.465
97.69999999999968,37236.04
97.79999999999968,37292.644
97.89999999999968,37349.277
97.99999999999969,37405.938
98.09999999999968,37462.628
98.19999999999968,37519.346
98.29999999999968,37576.093
98.39999999999968,37632.869
98.49999999999969,37689.673
98.59999999999968,37746.506
98.69999999999968,37803.367
98.79999999999968,37860.257
98.89999999999968,37917.175
98.99999999999967,37974.122
99.09999999999968,38031.097
99.19999999999968,38088.101
99.29999999999967,38145.133
99.39999999999968,38202.194
99.49999999999967,38259.283
99.59999999999968,38316.401
99.69999999999968,38373.546
99.79999999999967,38430.721
99.89999999999968,38487.923
99.99999999999967,38545.154
200.0,108213.493
300.0,198306.537
500.0,425837.46
800.0,860866.971
1000.0,1202647.595
1100.0,1387293.173
